id,name,category_id,part_type,engine_model,category_spec
13010,Звездочка 16 зубьев пресс-подборщик YK0850/YK0870 (Диаметр под фланец 75 мм.),2,parts,,Запчасти для навесного оборудования
13011,Звездочка 16 зубьев пресс-подборщик YK0850/YK0870 (Диаметр под фланец 90 мм.),2,parts,,Запчасти для навесного оборудования
13195,Колесо 3.00-8 (340 мм) роторного плуга Н10,2,parts,,Запчасти для навесного оборудования
13012,Звездочка 18-13 зубьев пресс-подборщик YK0850/0870,2,parts,,Запчасти для навесного оборудования
13013,Звездочка 18-6 (d=21 мм. D=98 мм.) пресс-подборщика YK0850/YK0870,2,parts,,Запчасти для навесного оборудования
13014,Звездочка 18-6 (d=26 мм) пресс-подборщика YK0850/YK087,2,parts,,Запчасти для навесного оборудования
13015,"Звездочка 18-6 (d=26, D=118.5, h=25 мм) (под крупную цепь) для пресс-подборщика YK0850/YK0870",2,parts,,Запчасти для навесного оборудования
13016,"Звездочка 18-6 (d=26, D=118, h=38 мм) (под крупную цепь) пресс-подборщик YK0850/0870",2,parts,,Запчасти для навесного оборудования
13017,"Звездочка 22-13 (d=21мм, h=25 мм) пресс-подборщик YK0850",2,parts,,Запчасти для навесного оборудования
13025,Звездочка 43-13 пресс-подборщика YK0850/YK0870,2,parts,,Запчасти для навесного оборудования
13018,"Звездочка 22-13 (d=21мм, h=54 мм) пресс-подборщик YK0850/0870",2,parts,,Запчасти для навесного оборудования
13019,"Звездочка 22-6 (d=21 мм, h=25 мм) пресс-подборщик YK0850",2,parts,,Запчасти для навесного оборудования
13020,"Звездочка 22-6 (d=21мм, h=54 мм) пресс-подборщик YK0850/0870",2,parts,,Запчасти для навесного оборудования
13021,"Звездочка 22-6 (d=27 мм, h=25 мм) пресс-подборщик YK0850/ 0870",2,parts,,Запчасти для навесного оборудования
13022,Звездочка 32-13 зуба пресс-подборщик YK0850/YK0870,2,parts,,Запчасти для навесного оборудования
13023,Звездочка 32-6 пресс-подборщик YK0850/YK0870,2,parts,,Запчасти для навесного оборудования
13024,Звездочка 43-10 пресс-подборщик YK,2,parts,,Запчасти для навесного оборудования
13026,Звено переходное (полузвенок) для цепи с шагом 16 мм пресс-подборщиков,2,parts,,Запчасти для навесного оборудования
13027,Звено переходное/полузвенок для цепи с шагом 19 мм пресс-подборщиков,2,parts,,Запчасти для навесного оборудования
13028,ЗИП базовый пресс-подборщика 0850/0870/0890/1070,2,parts,,Запчасти для навесного оборудования
13029,Игла вязального аппарата тюкового пресс-подборщика,2,parts,,Запчасти для навесного оборудования
13030,"Камера 16×6,50-8 (7.00/6.50-8) пресс подборщика YK0850/0870",2,parts,,Запчасти для навесного оборудования
13031,Клапан насоса гидравлики на пресс подборщик YK0850/ 0870,2,pumps,,Запчасти для навесного оборудования
13320,Клапан выпускной KM385 ВТ,2,parts,,Запчасти для дизелей
13032,Кнопка-выключатель пресс-подборщик YK0850/ YK0870 зелен.,2,parts,,Запчасти для навесного оборудования
